window_ID,timeStamp,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc_xyz
1,1641452038.3836753,-8.43956085205078,-4.477157104492187,-0.7697358337402344,-5.816793893129771,1.8473282442748091,2.519083969465649,9.584550921536007
1,1641452038.4315445,-8.445546356201172,-4.475960003662109,-0.7589619262695312,-6.33587786259542,2.1526717557251906,2.6717557251908395,9.588404164127237
1,1641452038.5128865,-8.431181146240235,-4.492719415283203,-0.7685387329101562,-6.793893129770993,2.549618320610687,2.931297709923664,9.584362005327355
1,1641452038.5128865,-8.451531860351562,-4.474762902832031,-0.7625532287597656,-7.251908396946565,3.5877862595419847,3.5114503816793894,9.593403006743292
1,1641452038.5946674,-8.457517364501953,-4.492719415283203,-0.7649474304199219,-7.557251908396947,4.0458015267175576,3.8931297709923665,9.607251026522663
1,1641452038.6993873,-8.461108666992187,-4.499902020263671,-0.7673416320800781,-7.709923664122138,4.427480916030534,4.244274809160306,9.61396334749341
1,1641452038.753243,-8.458714465332031,-4.487931011962891,-0.7984662536621093,-7.66412213740458,4.778625954198473,4.595419847328245,9.608794072743613
1,1641452038.8210628,-8.451531860351562,-4.467580297851562,-0.814028564453125,-7.374045801526718,5.374045801526718,5.236641221374046,9.594285122302473
1,1641452038.9098253,-8.456320263671875,-4.444835382080078,-0.82360537109375,-7.282442748091603,5.709923664122138,5.480916030534351,9.58875590381114
1,1641452038.9576962,-8.469488372802735,-4.4184991638183595,-0.8391676818847655,-7.236641221374046,5.9541984732824424,5.633587786259542,9.589555284580412
1,1641452039.0255196,-8.462305767822265,-4.387374542236328,-0.834379278564453,-7.251908396946565,6.015267175572519,5.969465648854962,9.568482798358323
1,1641452039.0554383,-8.45991156616211,-4.387374542236328,-0.8212111694335937,-7.267175572519084,5.862595419847328,6.137404580152672,9.565225918186634
1,1641452039.118267,-8.378508709716796,-4.526238238525391,-0.7829039428710937,-4.061068702290076,4.8396946564885495,5.770992366412214,9.555060406635468
1,1641452039.2239845,-8.378508709716796,-4.525041137695312,-0.7757213378906249,-3.0839694656488548,4.778625954198473,5.557251908396947,9.553907529942599
1,1641452039.3296769,-8.692149127197265,-4.2497079467773435,-0.7661445312499999,4.8396946564885495,-2.519083969465649,7.145038167938932,9.705691707709603
1,1641452039.3655808,-8.451531860351562,-4.278438366699218,-0.6751648681640625,3.1755725190839694,-2.4885496183206106,6.778625954198473,9.496803317084355
1,1641452039.4408855,-8.457517364501953,-4.276044165039062,-0.6739677673339843,3.3740458015267176,-1.1908396946564885,5.923664122137405,9.500967646699037
1,1641452039.4827735,-8.623914379882812,-4.174290594482422,-0.718260498046875,5.343511450381679,0.5954198473282443,5.740458015267175,9.607939391034297
1,1641452039.5516155,-8.63109698486328,-4.16231958618164,-0.7158662963867187,5.297709923664122,0.5190839694656488,5.6183206106870225,9.609016809951461
1,1641452039.569567,-8.72087954711914,-3.944447235107422,-0.7841010437011718,0.7633587786259542,-0.6564885496183206,3.5419847328244276,9.603500326060324
1,1641452039.643399,-8.801085302734375,-4.018667486572266,-0.7553706237792969,-0.48854961832061067,-3.0839694656488548,0.32061068702290074,9.704605898897121
1,1641452039.7032142,-8.796296899414061,-4.0222587890625,-0.7362170104980469,-0.5038167938931297,-3.1755725190839694,0.2900763358778626,9.700279397799768
1,1641452039.7570698,-8.681375219726561,-3.9528269409179684,-0.6141127258300781,1.4198473282442747,-3.5419847328244276,0.7786259541984732,9.558674121998079
1,1641452039.8229103,-8.412027532958984,-4.364629626464843,-0.5578489868164063,-5.4961832061068705,-5.587786259541985,-3.2213740458015265,9.493334213202795
1,1641452039.8707922,-8.12711753540039,-4.744110589599609,-0.33039982910156246,-3.099236641221374,-4.198473282442748,-3.618320610687023,9.416251311834982
1,1641452039.9301639,-8.202534887695313,-4.754884497070313,-0.3124433166503906,-2.6259541984732824,-3.3282442748091605,-3.450381679389313,9.486207144610423
1,1641452039.959112,-8.68257232055664,-3.907337109375,-0.6404489440917969,-5.450381679389313,-2.5343511450381677,9.664122137404581,9.542773194306966
1,1641452040.0065415,-8.665812908935546,-3.921702319335937,-0.6189011291503906,-6.33587786259542,-3.0839694656488548,10.106870229007633,9.532004042268468
1,1641452040.0623693,-8.763975177001953,-4.210203619384766,-0.4991910461425781,-0.030534351145038167,2.4122137404580153,5.267175572519084,9.735618476518885
1,1641452040.1042569,-8.80946500854492,-4.1934442077636715,-0.5147533569335937,0.5190839694656488,2.8091603053435112,5.32824427480916,9.770190329716122
1,1641452040.17609,-8.66341870727539,-4.078522528076172,-0.5518634826660156,0.732824427480916,-1.251908396946565,3.6030534351145036,9.591335830482338
1,1641452040.2289233,-8.632294085693358,-4.084508032226562,-0.5494692810058593,0.5343511450381679,-1.251908396946565,3.2061068702290076,9.565648098168202
2,1641452039.4408855,-8.457517364501953,-4.276044165039062,-0.6739677673339843,3.3740458015267176,-1.1908396946564885,5.923664122137405,9.500967646699037
2,1641452039.4827735,-8.623914379882812,-4.174290594482422,-0.718260498046875,5.343511450381679,0.5954198473282443,5.740458015267175,9.607939391034297
2,1641452039.5516155,-8.63109698486328,-4.16231958618164,-0.7158662963867187,5.297709923664122,0.5190839694656488,5.6183206106870225,9.609016809951461
2,1641452039.569567,-8.72087954711914,-3.944447235107422,-0.7841010437011718,0.7633587786259542,-0.6564885496183206,3.5419847328244276,9.603500326060324
2,1641452039.643399,-8.801085302734375,-4.018667486572266,-0.7553706237792969,-0.48854961832061067,-3.0839694656488548,0.32061068702290074,9.704605898897121
2,1641452039.7032142,-8.796296899414061,-4.0222587890625,-0.7362170104980469,-0.5038167938931297,-3.1755725190839694,0.2900763358778626,9.700279397799768
2,1641452039.7570698,-8.681375219726561,-3.9528269409179684,-0.6141127258300781,1.4198473282442747,-3.5419847328244276,0.7786259541984732,9.558674121998079
2,1641452039.8229103,-8.412027532958984,-4.364629626464843,-0.5578489868164063,-5.4961832061068705,-5.587786259541985,-3.2213740458015265,9.493334213202795
2,1641452039.8707922,-8.12711753540039,-4.744110589599609,-0.33039982910156246,-3.099236641221374,-4.198473282442748,-3.618320610687023,9.416251311834982
2,1641452039.9301639,-8.202534887695313,-4.754884497070313,-0.3124433166503906,-2.6259541984732824,-3.3282442748091605,-3.450381679389313,9.486207144610423
2,1641452039.959112,-8.68257232055664,-3.907337109375,-0.6404489440917969,-5.450381679389313,-2.5343511450381677,9.664122137404581,9.542773194306966
2,1641452040.0065415,-8.665812908935546,-3.921702319335937,-0.6189011291503906,-6.33587786259542,-3.0839694656488548,10.106870229007633,9.532004042268468
2,1641452040.0623693,-8.763975177001953,-4.210203619384766,-0.4991910461425781,-0.030534351145038167,2.4122137404580153,5.267175572519084,9.735618476518885
2,1641452040.1042569,-8.80946500854492,-4.1934442077636715,-0.5147533569335937,0.5190839694656488,2.8091603053435112,5.32824427480916,9.770190329716122
2,1641452040.17609,-8.66341870727539,-4.078522528076172,-0.5518634826660156,0.732824427480916,-1.251908396946565,3.6030534351145036,9.591335830482338
2,1641452040.2289233,-8.632294085693358,-4.084508032226562,-0.5494692810058593,0.5343511450381679,-1.251908396946565,3.2061068702290076,9.565648098168202
2,1641452040.2708113,-8.56166513671875,-4.304774584960938,-0.5363011718749999,-2.8244274809160306,0.7938931297709924,-0.7938931297709924,9.5979587979729
2,1641452040.272807,-8.558073834228516,-4.317942694091797,-0.5410895751953124,-2.7480916030534353,0.4580152671755725,-0.7938931297709924,9.600939266027702
2,1641452040.3795211,-8.576030346679687,-4.33470210571289,-0.5865794067382812,-3.954198473282443,-1.1450381679389312,0.9312977099236641,9.627149850960674
2,1641452040.4333768,-8.573636145019531,-4.3430818115234375,-0.5865794067382812,-4.030534351145038,-1.4045801526717556,1.3129770992366412,9.628793889640617
2,1641452040.4842405,-8.519766607666016,-4.3430818115234375,-0.5793968017578125,-2.854961832061069,-1.1755725190839694,1.5877862595419847,9.580421876127051
2,1641452040.5440807,-8.52335791015625,-4.3430818115234375,-0.5722141967773438,-2.8091603053435112,-1.0534351145038168,1.5877862595419847,9.58318416671632
2,1641452040.5969393,-8.562862237548828,-4.303577484130859,-0.565031591796875,-1.7557251908396947,-0.5954198473282443,3.7709923664122136,9.600137996970998
2,1641452040.6557825,-8.570044842529297,-4.310760089111328,-0.5566518859863281,-1.7251908396946565,-0.5343511450381679,3.816793893129771,9.609275855703709
2,1641452040.703654,-8.615534674072265,-4.2868180725097655,-0.5470750793457031,-1.3587786259541985,-0.21374045801526717,4.0,9.638648144287608
2,1641452040.7395585,-8.626308581542968,-4.283226770019531,-0.55545478515625,-1.1908396946564885,-0.32061068702290074,4.061068702290076,9.647163382350627
2,1641452040.7994008,-8.584410052490234,-4.2305543334960936,-0.5698199951171875,-2.213740458015267,-0.6412213740458015,2.3053435114503817,9.587198795518601
2,1641452040.8412976,-8.582015850830077,-4.244919543457031,-0.5674257934570313,-2.2748091603053435,-0.6564885496183206,2.0610687022900764,9.591262170611461
2,1641452040.9091165,-8.54849702758789,-4.266467358398438,-0.5446808776855468,-0.9007633587786259,-0.7175572519083969,1.4961832061068703,9.569546614624679
2,1641452040.9689565,-8.535328918457031,-4.272452862548828,-0.5506663818359374,-0.9618320610687023,-0.6106870229007634,1.5267175572519085,9.560801570633858
2,1641452040.992893,-8.566453540039062,-3.985148663330078,-0.5590460876464843,-1.7709923664122138,-0.7480916030534351,1.4351145038167938,9.464569121233259
2,1641452041.0158489,-8.564059338378906,-4.301183282470703,-0.5530605834960938,-1.984732824427481,-0.7938931297709924,1.4198473282442747,9.599435712045652
3,1641452040.2708113,-8.56166513671875,-4.304774584960938,-0.5363011718749999,-2.8244274809160306,0.7938931297709924,-0.7938931297709924,9.5979587979729
3,1641452040.272807,-8.558073834228516,-4.317942694091797,-0.5410895751953124,-2.7480916030534353,0.4580152671755725,-0.7938931297709924,9.600939266027702
3,1641452040.3795211,-8.576030346679687,-4.33470210571289,-0.5865794067382812,-3.954198473282443,-1.1450381679389312,0.9312977099236641,9.627149850960674
3,1641452040.4333768,-8.573636145019531,-4.3430818115234375,-0.5865794067382812,-4.030534351145038,-1.4045801526717556,1.3129770992366412,9.628793889640617
3,1641452040.4842405,-8.519766607666016,-4.3430818115234375,-0.5793968017578125,-2.854961832061069,-1.1755725190839694,1.5877862595419847,9.580421876127051
3,1641452040.5440807,-8.52335791015625,-4.3430818115234375,-0.5722141967773438,-2.8091603053435112,-1.0534351145038168,1.5877862595419847,9.58318416671632
3,1641452040.5969393,-8.562862237548828,-4.303577484130859,-0.565031591796875,-1.7557251908396947,-0.5954198473282443,3.7709923664122136,9.600137996970998
3,1641452040.6557825,-8.570044842529297,-4.310760089111328,-0.5566518859863281,-1.7251908396946565,-0.5343511450381679,3.816793893129771,9.609275855703709
3,1641452040.703654,-8.615534674072265,-4.2868180725097655,-0.5470750793457031,-1.3587786259541985,-0.21374045801526717,4.0,9.638648144287608
3,1641452040.7395585,-8.626308581542968,-4.283226770019531,-0.55545478515625,-1.1908396946564885,-0.32061068702290074,4.061068702290076,9.647163382350627
3,1641452040.7994008,-8.584410052490234,-4.2305543334960936,-0.5698199951171875,-2.213740458015267,-0.6412213740458015,2.3053435114503817,9.587198795518601
3,1641452040.8412976,-8.582015850830077,-4.244919543457031,-0.5674257934570313,-2.2748091603053435,-0.6564885496183206,2.0610687022900764,9.591262170611461
3,1641452040.9091165,-8.54849702758789,-4.266467358398438,-0.5446808776855468,-0.9007633587786259,-0.7175572519083969,1.4961832061068703,9.569546614624679
3,1641452040.9689565,-8.535328918457031,-4.272452862548828,-0.5506663818359374,-0.9618320610687023,-0.6106870229007634,1.5267175572519085,9.560801570633858
3,1641452040.992893,-8.566453540039062,-3.985148663330078,-0.5590460876464843,-1.7709923664122138,-0.7480916030534351,1.4351145038167938,9.464569121233259
3,1641452041.0158489,-8.564059338378906,-4.301183282470703,-0.5530605834960938,-1.984732824427481,-0.7938931297709924,1.4198473282442747,9.599435712045652
3,1641452041.1145933,-8.520963708496094,-4.335899206542969,-0.5398924743652344,-1.786259541984733,-1.3282442748091603,1.7404580152671756,9.57592441149593
3,1641452041.1235428,-8.525752111816406,-4.337096307373047,-0.5374982727050781,-1.633587786259542,-1.2213740458015268,1.5725190839694656,9.580592771051892
3,1641452041.2193398,-8.553285430908202,-4.316745593261719,-0.5458779785156249,-1.618320610687023,-1.297709923664122,1.9694656488549618,9.596403854932289
3,1641452041.273199,-8.54849702758789,-4.313154290771484,-0.5482721801757812,-1.6793893129770991,-1.3435114503816794,2.015267175572519,9.590657107322427
3,1641452041.2971294,-8.51617530517578,-4.310760089111328,-0.5566518859863281,-1.8625954198473282,-1.0229007633587786,2.045801526717557,9.561263289782007
3,1641452041.2971294,-8.528146313476562,-4.329913702392578,-0.5530605834960938,-2.030534351145038,-0.9007633587786259,2.015267175572519,9.580360547664577
3,1641452041.411826,-8.562862237548828,-4.356249920654297,-0.5255272644042969,-1.618320610687023,-1.1908396946564885,3.068702290076336,9.621626784285105
3,1641452041.411826,-8.55448253173828,-4.358644122314453,-0.5147533569335937,-1.5419847328244274,-1.1450381679389312,3.099236641221374,9.61467217274079
3,1641452041.5340562,-8.547299926757812,-4.339490509033203,-0.5183446594238281,-0.549618320610687,-0.42748091603053434,2.9160305343511452,9.599801826178318
3,1641452041.586475,-8.558073834228516,-4.340687609863281,-0.51714755859375,-0.5038167938931297,-0.4580152671755725,2.8091603053435112,9.609871917767002
3,1641452041.6283624,-8.524555010986328,-4.333505004882812,-0.5315127685546874,-1.4351145038167938,-0.549618320610687,2.366412213740458,9.577568041304282
3,1641452041.6283624,-8.517372406005858,-4.3251252990722655,-0.5482721801757812,-1.465648854961832,-0.3816793893129771,2.2748091603053435,9.568330258661627
3,1641452041.7271004,-8.562862237548828,-4.357447021484375,-0.5770026000976562,-2.0610687022900764,-1.0534351145038168,1.7557251908396947,9.625117466545653
3,1641452041.7380688,-8.560468035888672,-4.3610383239746096,-0.5746083984375,-2.122137404580153,-1.1450381679389312,1.8473282442748091,9.624471053943788
3,1641452041.8597438,-8.514978204345702,-4.356249920654297,-0.5710170959472656,-0.9923664122137404,-0.04580152671755725,2.0610687022900764,9.58164013703014
3,1641452041.9016068,-8.519766607666016,-4.355052819824219,-0.5734112976074218,-1.0076335877862594,0.030534351145038167,2.16793893129771,9.585494699220462
4,1641452041.1145933,-8.520963708496094,-4.335899206542969,-0.5398924743652344,-1.786259541984733,-1.3282442748091603,1.7404580152671756,9.57592441149593
4,1641452041.1235428,-8.525752111816406,-4.337096307373047,-0.5374982727050781,-1.633587786259542,-1.2213740458015268,1.5725190839694656,9.580592771051892
4,1641452041.2193398,-8.553285430908202,-4.316745593261719,-0.5458779785156249,-1.618320610687023,-1.297709923664122,1.9694656488549618,9.596403854932289
4,1641452041.273199,-8.54849702758789,-4.313154290771484,-0.5482721801757812,-1.6793893129770991,-1.3435114503816794,2.015267175572519,9.590657107322427
4,1641452041.2971294,-8.51617530517578,-4.310760089111328,-0.5566518859863281,-1.8625954198473282,-1.0229007633587786,2.045801526717557,9.561263289782007
4,1641452041.2971294,-8.528146313476562,-4.329913702392578,-0.5530605834960938,-2.030534351145038,-0.9007633587786259,2.015267175572519,9.580360547664577
4,1641452041.411826,-8.562862237548828,-4.356249920654297,-0.5255272644042969,-1.618320610687023,-1.1908396946564885,3.068702290076336,9.621626784285105
4,1641452041.411826,-8.55448253173828,-4.358644122314453,-0.5147533569335937,-1.5419847328244274,-1.1450381679389312,3.099236641221374,9.61467217274079
